Index,Value
2566,6
2567,6
2568,2
2569,10
2570,30
2571,186
2572,24
2573,12
2574,4
2575,4
2576,53
2577,10
2578,3
2579,1
2580,7
2581,44
2582,9
2583,6
2584,24
2585,10
2586,48
2587,8
2588,17
2589,14
2590,22
2591,176
2592,58
2593,45
2594,19
2595,23
2596,39
2597,19
2598,39
2599,73
2600,3
2601,3
2602,42
2603,10
2604,7
2605,4
2606,2
2607,4
2608,6
2609,13
2610,2
2611,6
2612,2
2613,12
2614,0
2615,6
2616,9
2617,15
2618,23
2619,6
2620,4
2621,5
2622,102
2623,4
2624,66
2625,39
2626,17
2627,12
2628,38
2629,10
2630,14
2631,13
2632,7
2633,5
2634,14
2635,10
2636,68
2637,19
2638,16
2639,6
2640,14
2641,38
2642,24
2643,5
2644,3
2645,1
2646,21
2647,38
2648,3
2649,9
2650,5
2651,8
2652,7
2653,21
2654,0
2655,3
2656,4
2657,30
2658,0
2659,4
2660,9
2661,11
2662,3
2663,3
2664,0
2665,4
2666,8
2667,14
2668,9
2669,0
2670,0
2671,1
2672,7
2673,0
2674,5
2675,0
2676,1
2677,2
2678,4
2679,6
2680,4
2681,4
2682,0
2683,4
2684,8
2685,1
2686,5
2687,1
2688,0
2689,0
2690,2
2691,2
2692,0
2693,1
2694,13
2695,1
2696,6
2697,10
2698,2
2699,2
2700,1
2701,4
2702,2
2703,76
2704,21
2705,9
2706,3
2707,28
2708,3
2709,5
2710,16
2711,8
2712,8
2713,249
2714,12
2715,38
2716,2
2717,5
2718,2
2719,3
2720,4
2721,6
2722,16
2723,0
2724,4
2725,2
2726,8
2727,46
2728,70
2729,86
2730,5
2731,2
2732,4
2733,5
2734,5
2735,5
2736,3
2737,13
2738,20
2739,2
2740,0
2741,2
2742,1
2743,16
2744,9
2745,1
2746,1
2747,1
2748,0
2749,2
2750,13
2751,119
2752,13
2753,6
2754,0
2755,1
2756,3
2757,3
2758,0
2759,1
2760,2
2761,4
2762,5
2763,2
2764,0
2765,39
2766,2
2767,2
2768,3
2769,5
2770,4
2771,8
2772,6
2773,2
2774,6
2775,4
2776,4
2777,0
2778,2
2779,7
2780,0
2781,4
2782,5
2783,4
2784,1
2785,1
2786,5
2787,3
2788,2
2789,8
2790,13
2791,3
2792,2
2793,1
2794,5
2795,15
2796,20
2797,7
2798,3
2799,0
2800,4
2801,6
2802,4
2803,4
2804,2
2805,8
2806,28
2807,7
2808,8
2809,4
2810,3
2811,3
2812,0
2813,10
2814,0
2815,1
2816,3
2817,21
2818,41
2819,2
2820,10
2821,13
2822,7
2823,4
2824,12
2825,5
2826,6
2827,1
2828,1
2829,4
2830,1
2831,0
2832,5
2833,4
2834,1
2835,6
2836,4
2837,0
2838,1
2839,1
2840,11
2841,3
2842,38
2843,6
2844,22
2845,2
2846,8
2847,3
2848,6
2849,5
2850,6
2851,2
2852,3
2853,4
2854,4
2855,2
2856,56
2857,1
2858,1
2859,2
2860,1
2861,2
2862,5
2863,5
2864,0
2865,1
2866,9
2867,5
2868,29
2869,5
2870,20
2871,10
2872,12
2873,6
2874,17
2875,2
2876,14
2877,10
2878,3
2879,1
2880,8
2881,40
2882,8
2883,6
2884,0
2885,0
2886,7
2887,14
2888,4
2889,6
2890,16
2891,33
2892,2
2893,5
2894,2
2895,1
2896,0
2897,1
2898,21
2899,8
2900,17
2901,3
2902,11
2903,17
2904,10
2905,60
2906,10
2907,2
2908,10
2909,9
2910,18
2911,29
2912,0
2913,4
2914,0
2915,32
2916,12
2917,15
2918,11
2919,8
2920,27
2921,76
2922,20
2923,10
2924,23
2925,34
2926,54
2927,72
2928,63
2929,2
2930,0
2931,2
2932,3
2933,15
2934,31
2935,10
2936,25
2937,4
2938,5
2939,36
2940,10
2941,6
2942,2
2943,5
2944,3
2945,2
2946,14
2947,46
2948,2
2949,1
2950,83
2951,21
2952,34
2953,86
2954,98
2955,93
2956,386
2957,127
2958,84
2959,20
2960,28
2961,265
2962,30
2963,59
2964,40
2965,411
2966,7
2967,0
2968,5
2969,3
2970,1
2971,6
2972,17
2973,16
2974,4
2975,15
2976,1
2977,4
2978,4
2979,4
2980,5
2981,0
2982,2
2983,7
2984,7
2985,6
2986,2
